x0003,y0003
752250000,-112.2238007,
752275000,-112.0639114,
752300000,-111.989563,
752325000,-112.0208054,
752350000,-112.1385345,
752375000,-112.2214203,
752400000,-112.0254822,
752425000,-112.0605927,
752450000,-111.8469849,
752475000,-111.923996,
752500000,-111.8607407,
752525000,-111.7984009,
752550000,-111.8671722,
752575000,-112.0410309,
752600000,-111.82724,
752625000,-112.218132,
752650000,-112.0261993,
752675000,-111.994812,
752700000,-111.9499893,
752725000,-111.9972382,
752750000,-112.2387543,
752775000,-111.8100433,
752800000,-111.9697571,
752825000,-112.0302505,
752850000,-112.1408157,
752875000,-112.1300049,
752900000,-112.0908508,
752925000,-112.0000153,
752950000,-112.0618744,
752975000,-111.9764633,
753000000,-110.2312775,
753025000,-111.9403839,
753050000,-111.9907074,
753075000,-112.1480408,
753100000,-112.0283203,
753125000,-111.9939728,
753150000,-112.1262207,
753175000,-112.1710587,
753200000,-112.064621,
753225000,-112.1547318,
753250000,-111.9578247,
753275000,-112.127594,
753300000,-112.1463165,
753325000,-112.0294952,
753350000,-112.093399,
753375000,-112.0455246,
753400000,-112.0670776,
753425000,-112.1411743,
753450000,-111.9483948,
753475000,-111.8471375,
753500000,-111.9142227,
753525000,-112.142395,
753550000,-111.9691544,
753575000,-112.0072479,
753600000,-111.966629,
753625000,-112.0582199,
753650000,-112.1613235,
753675000,-111.9047241,
753700000,-112.0357666,
753725000,-112.0051956,
753750000,-112.0027237,
753775000,-112.0303345,
753800000,-111.9621353,
753825000,-111.9511032,
753850000,-111.951004,
753875000,-111.8392563,
753900000,-111.9593811,
753925000,-111.9071579,
753950000,-111.9255066,
753975000,-111.9317169,
754000000,-111.815834,
754025000,-111.9677277,
754050000,-111.9196472,
754075000,-112.0462189,
754100000,-111.9153137,
754125000,-111.8543243,
754150000,-111.8899078,
754175000,-111.9384918,
754200000,-111.9447937,
754225000,-111.869957,
754250000,-111.8461456,
754275000,-111.9479523,
754300000,-111.8442459,
754325000,-111.9366608,
754350000,-111.9499969,
754375000,-111.7048035,
754400000,-111.7919769,
754425000,-111.8165512,
754450000,-111.8391266,
754475000,-111.9185333,
754500000,-111.7391129,
754525000,-111.9430923,
754550000,-112.1591797,
754575000,-112.0722885,
754600000,-111.9903488,
754625000,-112.060379,
754650000,-112.007225,
754675000,-111.8019943,
754700000,-111.9634094,
754725000,-111.9654083,
754750000,-111.9719772,
754775000,-112.0315628,
754800000,-111.8922043,
754825000,-111.9889069,
754850000,-111.9572525,
754875000,-111.9881821,
754900000,-111.8146133,
754925000,-111.8833466,
754950000,-112.0045853,
754975000,-111.8602905,
755000000,-111.6609573,
755025000,-112.0108719,
755050000,-112.0413132,
755075000,-112.0603638,
755100000,-112.0678253,
755125000,-112.0427399,
755150000,-111.9985886,
755175000,-111.9365082,
755200000,-111.9966736,
755225000,-112.0461731,
755250000,-111.8861542,
755275000,-111.8493271,
755300000,-111.9956284,
755325000,-111.9783707,
755350000,-111.9250565,
755375000,-111.9814911,
755400000,-111.9038239,
755425000,-111.8454437,
755450000,-111.7991943,
755475000,-111.8605423,
755500000,-111.8617401,
755525000,-111.8629532,
755550000,-111.8503876,
755575000,-111.8001556,
755600000,-111.961731,
755625000,-111.9274063,
755650000,-111.925621,
755675000,-112.0811539,
755700000,-112.0926208,
755725000,-111.8839264,
755750000,-112.0642853,
755775000,-112.1168137,
755800000,-111.986496,
755825000,-111.9262085,
755850000,-111.9191132,
755875000,-112.0228271,
755900000,-111.9282837,
755925000,-112.0052185,
755950000,-111.9996185,
755975000,-112.0250549,
756000000,-111.3162537,
756025000,-111.9461365,
756050000,-111.8896866,
756075000,-111.8950806,
756100000,-111.8888245,
756125000,-111.85466,
756150000,-111.9327698,
756175000,-111.8497086,
756200000,-112.0014496,
756225000,-112.0148163,
756250000,-112.0341187,
756275000,-112.0839386,
756300000,-112.0552521,
756325000,-111.8876495,
756350000,-111.9485168,
756375000,-112.0517654,
756400000,-112.065773,
756425000,-111.8826599,
756450000,-112.1520081,
756475000,-112.0727539,
756500000,-111.8009872,
756525000,-111.8759155,
756550000,-111.8299942,
756575000,-111.8791656,
756600000,-111.8849258,
756625000,-111.951004,
756650000,-111.9728546,
756675000,-112.0788879,
756700000,-111.9677582,
756725000,-111.9726486,
756750000,-111.9007187,
756775000,-111.8773651,
756800000,-111.8582306,
756825000,-111.8278198,
756850000,-111.9429169,
756875000,-112.0036621,
756900000,-111.9414825,
756925000,-111.8284454,
756950000,-111.9139404,
756975000,-111.7395325,
757000000,-99.46490479,
757025000,-112.1755981,
757050000,-111.9783173,
757075000,-112.1142273,
757100000,-112.0160675,
757125000,-111.9980316,
757150000,-112.0579681,
757175000,-112.0728607,
757200000,-112.0076447,
757225000,-112.1538849,
757250000,-112.2075272,
757275000,-112.0355988,
757300000,-112.1231461,
757325000,-112.0862885,
757350000,-112.095108,
757375000,-112.1516876,
757400000,-112.0903473,
757425000,-112.1117401,
757450000,-112.1530228,
757475000,-112.131279,
757500000,-112.05159,
757525000,-112.1328812,
757550000,-112.1247482,
757575000,-112.1197662,
757600000,-112.0956497,
757625000,-112.1202545,
757650000,-112.2679596,
757675000,-112.1321182,
757700000,-112.2735214,
757725000,-112.1481705,
757750000,-112.1302872,
757775000,-112.2264099,
757800000,-112.1366119,
757825000,-112.2354889,
757850000,-112.2299805,
757875000,-112.2214966,
757900000,-112.1521301,
757925000,-112.1240311,
757950000,-112.1461182,
757975000,-112.0321503,
758000000,-112.1491699,
758025000,-111.9798889,
758050000,-112.1539307,
758075000,-112.188797,
758100000,-112.1245422,
758125000,-112.2884827,
758150000,-112.2478104,
758175000,-112.1406708,
758200000,-112.3638,
758225000,-112.2600861,
758250000,-112.1235275,
758275000,-112.2484283,
758300000,-112.190155,
758325000,-112.1598511,
758350000,-111.9707794,
758375000,-112.1453018,
758400000,-112.1579895,
758425000,-111.9983368,
758450000,-112.0213394,
758475000,-112.0453339,
758500000,-111.9779587,
758525000,-111.9116211,
758550000,-111.9952774,
758575000,-112.1405487,
758600000,-112.233078,
758625000,-112.1163864,
758650000,-112.1389694,
758675000,-112.1246719,
758700000,-112.1509705,
758725000,-112.1033096,
758750000,-112.0590515,
758775000,-112.1588898,
758800000,-112.3086243,
758825000,-112.0622101,
758850000,-112.0056534,
758875000,-112.1566315,
758900000,-112.1696548,
758925000,-111.9687195,
758950000,-112.0164108,
758975000,-112.0801239,
759000000,-112.0824509,
759025000,-112.0114822,
759050000,-112.0977936,
759075000,-112.1045837,
759100000,-111.9711914,
759125000,-112.2226715,
759150000,-112.2428055,
759175000,-112.1618042,
759200000,-112.1421738,
759225000,-112.1609802,
759250000,-112.1608124,
759275000,-112.1977692,
759300000,-112.1293945,
759325000,-111.9408264,
759350000,-112.0653839,
759375000,-112.115509,
759400000,-111.9308167,
759425000,-112.0831757,
759450000,-112.1742554,
759475000,-112.0594177,
759500000,-112.2275925,
759525000,-112.1179504,
759550000,-112.0061874,
759575000,-112.1014328,
759600000,-112.1190338,
759625000,-112.116539,
759650000,-112.1909637,
759675000,-112.1615906,
759700000,-112.164032,
759725000,-112.019989,
759750000,-112.1402435,
759775000,-111.9825439,
759800000,-111.9330444,
759825000,-112.1112671,
759850000,-111.980278,
759875000,-112.0305176,
759900000,-112.0185242,
759925000,-112.1282959,
759950000,-111.9392242,
759975000,-112.056076,
760000000,-100.778717,
760025000,-111.7300568,
760050000,-111.7930984,
760075000,-111.8439941,
760100000,-111.7616119,
760125000,-111.7346191,
760150000,-111.6884995,
760175000,-111.9766922,
760200000,-111.7601166,
760225000,-111.816864,
760250000,-111.9461136,
760275000,-111.8854141,
760300000,-111.8116684,
760325000,-111.8538513,
760350000,-111.8056793,
760375000,-111.9571609,
760400000,-111.8483047,
760425000,-111.7652054,
760450000,-111.9458694,
760475000,-111.821701,
760500000,-111.6281281,
760525000,-111.8395386,
760550000,-111.7908325,
760575000,-111.7885895,
760600000,-111.9112549,
760625000,-111.9567947,
760650000,-111.9310074,
760675000,-111.9491196,
760700000,-111.8271637,
760725000,-111.8928833,
760750000,-111.8390808,
760775000,-111.8262634,
760800000,-111.8189545,
760825000,-111.8222809,
760850000,-111.7574005,
760875000,-111.7670593,
760900000,-111.7901993,
760925000,-111.9051437,
760950000,-111.7516174,
760975000,-111.7950363,
761000000,-111.8181992,
761025000,-111.7953568,
761050000,-111.8800659,
761075000,-111.7828064,
761100000,-111.8552094,
761125000,-111.8879852,
761150000,-111.6861725,
761175000,-111.70401,
761200000,-111.9536667,
761225000,-111.9640274,
761250000,-111.7465897,
761275000,-111.8127899,
761300000,-111.8889618,
761325000,-112.0893707,
761350000,-111.8359299,
761375000,-111.8891296,
761400000,-111.6794662,
761425000,-111.7337952,
761450000,-111.7647247,
761475000,-111.6329956,
761500000,-111.6806412,
761525000,-111.7288132,
761550000,-111.7743225,
761575000,-111.8432541,
761600000,-111.7564697,
761625000,-111.7652817,
761650000,-111.798111,
761675000,-111.8241119,
761700000,-112.0316772,
761725000,-111.8841858,
761750000,-111.8378372,
761775000,-111.7731934,
761800000,-111.8695755,
761825000,-111.8461761,
761850000,-111.7494888,
761875000,-111.8463211,
761900000,-111.8861389,
761925000,-111.8992615,
761950000,-111.9296112,
761975000,-111.8508148,
762000000,-110.8642426,
762025000,-111.8058929,
762050000,-111.8659515,
762075000,-111.8555908,
762100000,-111.8583984,
762125000,-111.9187469,
762150000,-111.8361588,
762175000,-111.8763046,
762200000,-111.8740082,
762225000,-111.9183426,
762250000,-111.8024139,
762275000,-111.8692703,
762300000,-111.9178085,
762325000,-111.8199768,
762350000,-111.7735672,
762375000,-111.9161148,
762400000,-111.7886963,
762425000,-111.9026871,
762450000,-111.7984009,
762475000,-111.6986008,
762500000,-111.7220917,
762525000,-111.7032776,
762550000,-111.7729111,
762575000,-111.8336945,
762600000,-111.7631989,
762625000,-111.7895508,
762650000,-111.7789612,
762675000,-111.8061371,
762700000,-111.7938919,
762725000,-111.9730453,
762750000,-111.7989807,
762775000,-111.8230133,
762800000,-111.9528809,
762825000,-111.8687744,
762850000,-111.6684036,
762875000,-111.6973801,
762900000,-111.8561401,
762925000,-111.7133484,
762950000,-111.7661743,
762975000,-111.7327881,
763000000,-110.7352066,
763025000,-111.7154999,
763050000,-111.7062225,
763075000,-111.6996613,
763100000,-111.8181458,
763125000,-112.0196609,
763150000,-111.8679047,
763175000,-111.8134308,
763200000,-111.8192596,
763225000,-111.872261,
763250000,-111.8581696,
763275000,-111.9210663,
763300000,-111.8956833,
763325000,-111.858902,
763350000,-111.9076233,
763375000,-111.8099136,
763400000,-111.9188538,
763425000,-111.7527313,
763450000,-111.9013901,
763475000,-111.8491211,
763500000,-111.6781158,
763525000,-111.8221741,
763550000,-112.0266647,
763575000,-111.9363708,
763600000,-111.9212036,
763625000,-111.8902512,
763650000,-111.8801804,
763675000,-111.8054352,
763700000,-111.9384003,
763725000,-111.9113235,
763750000,-111.8707886,
763775000,-111.8712234,
763800000,-111.7869186,
763825000,-111.8860931,
763850000,-111.9245224,
763875000,-111.8808289,
763900000,-111.8300781,
763925000,-111.8733597,
763950000,-111.957489,
763975000,-111.7570953,
764000000,-111.8461685,
764025000,-111.8479004,
764050000,-111.8030548,
764075000,-111.9446487,
764100000,-111.9849091,
764125000,-111.8705902,
764150000,-111.8459473,
764175000,-111.8222809,
764200000,-111.8687057,
764225000,-111.7982178,
764250000,-111.814621,
764275000,-111.8818359,
764300000,-111.8497162,
764325000,-111.6431351,
764350000,-111.8692322,
764375000,-111.9524536,
764400000,-111.8502121,
764425000,-111.7436523,
764450000,-111.6573029,
764475000,-111.5965195,
764500000,-111.616333,
764525000,-111.6362381,
764550000,-111.7110596,
764575000,-111.862854,
764600000,-111.9291687,
764625000,-111.9790573,
764650000,-111.802124,
764675000,-111.7396469,
764700000,-111.8997116,
764725000,-111.9630814,
764750000,-111.8707428,
764775000,-111.872879,
764800000,-111.9247437,
764825000,-111.8999939,
764850000,-111.7459564,
764875000,-111.795105,
764900000,-111.9708176,
764925000,-112.0274048,
764950000,-111.6957169,
764975000,-111.9239655,
765000000,-111.779892,
765025000,-111.8803864,
765050000,-111.7687607,
765075000,-111.8578949,
765100000,-111.7027206,
765125000,-111.9189377,
765150000,-111.8779068,
765175000,-111.985672,
765200000,-111.8019409,
765225000,-112.0330353,
765250000,-112.0488815,
765275000,-112.0772095,
765300000,-111.9895935,
765325000,-111.9686203,
765350000,-111.9805527,
765375000,-111.9224091,
765400000,-111.8611526,
765425000,-111.9371109,
765450000,-111.8793869,
765475000,-111.801178,
765500000,-111.7575836,
765525000,-111.9126587,
765550000,-111.8569946,
765575000,-111.8286591,
765600000,-111.8660431,
765625000,-111.8635864,
765650000,-111.9128723,
765675000,-111.9998169,
765700000,-111.9499054,
765725000,-111.9099045,
765750000,-111.8746643,
765775000,-111.7502136,
765800000,-111.8155823,
765825000,-111.829567,
765850000,-111.8466949,
765875000,-111.8974762,
765900000,-111.8620758,
765925000,-111.8626099,
765950000,-111.8829498,
765975000,-111.8334885,
766000000,-111.862114,
766025000,-111.8942642,
766050000,-111.7964325,
766075000,-111.9095001,
766100000,-111.8714447,
766125000,-111.6036606,
766150000,-111.7756271,
766175000,-111.9245911,
766200000,-112.0231476,
766225000,-111.8963699,
766250000,-111.8627243,
766275000,-111.9405289,
766300000,-111.9386215,
766325000,-111.877594,
766350000,-111.8993378,
766375000,-111.8136978,
766400000,-111.9457169,
766425000,-111.8496628,
766450000,-111.9040756,
766475000,-111.9417877,
766500000,-111.9467545,
766525000,-111.8536072,
766550000,-111.9174194,
766575000,-111.894455,
766600000,-111.9599304,
766625000,-111.8947906,
766650000,-111.8353424,
766675000,-111.9992828,
766700000,-112.103363,
766725000,-112.0853119,
766750000,-111.9116211,
766775000,-111.9623108,
766800000,-111.8360977,
766825000,-111.9086533,
766850000,-112.0799179,
766875000,-112.002243,
766900000,-111.8544006,
766925000,-111.705101,
766950000,-111.9677277,
766975000,-112.0944061,
767000000,-111.7767715,
767025000,-112.0620041,
767050000,-112.0207977,
767075000,-111.9090958,
767100000,-111.9468002,
767125000,-111.9874115,
767150000,-112.0138168,
767175000,-112.0719833,
767200000,-112.0029297,
767225000,-112.0041199,
767250000,-111.895462,
767275000,-111.9595642,
767300000,-111.856308,
767325000,-111.8265228,
767350000,-111.7783661,
767375000,-111.787178,
767400000,-111.7673416,
767425000,-111.6783218,
767450000,-111.6336746,
767475000,-111.5741119,
767500000,-111.6222382,
767525000,-111.6708984,
767550000,-111.7686615,
767575000,-111.8847733,
767600000,-111.9192505,
767625000,-112.0008774,
767650000,-111.809227,
767675000,-111.7812042,
767700000,-111.9490433,
767725000,-112.0252914,
767750000,-111.8400269,
767775000,-111.9500351,
767800000,-112.0678024,
767825000,-112.15905,
767850000,-112.0672226,
767875000,-111.9742889,
767900000,-111.9653397,
767925000,-111.9342346,
767950000,-111.8903809,
767975000,-112.0076675,
768000000,-111.6647339,
768025000,-111.9655228,
768050000,-111.9043808,
768075000,-111.5821381,
768100000,-111.7445068,
768125000,-111.9954987,
768150000,-111.8742828,
768175000,-111.8507767,
768200000,-112.0480652,
768225000,-111.9331741,
768250000,-111.9068451,
768275000,-111.8553085,
768300000,-111.9357986,
768325000,-111.963356,
768350000,-111.7887726,
768375000,-111.8037872,
768400000,-111.7596588,
768425000,-111.8953094,
768450000,-111.9881363,
768475000,-111.9185562,
768500000,-111.8887329,
768525000,-112.0197372,
768550000,-111.8307495,
768575000,-111.9297409,
768600000,-111.8989563,
768625000,-111.8960648,
768650000,-111.9893188,
768675000,-111.9120789,
768700000,-111.8168945,
768725000,-111.9706039,
768750000,-111.9796143,
768775000,-111.9455109,
768800000,-111.931694,
768825000,-111.9019165,
768850000,-111.8643265,
768875000,-111.6825562,
768900000,-111.9521408,
768925000,-111.9378738,
768950000,-111.7330627,
768975000,-111.885025,
769000000,-112.0665359,
769025000,-111.8872986,
769050000,-111.7655563,
769075000,-112.0144958,
769100000,-112.0987701,
769125000,-111.806221,
769150000,-111.9218292,
769175000,-111.9556122,
769200000,-112.0596161,
769225000,-111.9595642,
769250000,-111.9238205,
769275000,-111.810257,
769300000,-111.8385239,
769325000,-111.8510056,
769350000,-111.8505554,
769375000,-112.114151,
769400000,-112.0051117,
769425000,-112.1064758,
769450000,-111.9382935,
769475000,-112.0588074,
769500000,-111.9551849,
769525000,-112.0067749,
769550000,-111.9476013,
769575000,-111.8755035,
769600000,-112.0377502,
769625000,-112.1564102,
769650000,-112.2114105,
769675000,-112.0926285,
769700000,-112.1244888,
769725000,-112.1967621,
769750000,-111.9526978,
769775000,-112.0299988,
769800000,-112.0693817,
769825000,-112.0642776,
769850000,-112.0162582,
769875000,-112.1499939,
769900000,-112.0968628,
769925000,-112.0924988,
